student_id,course_id,status
2438,315,enrolled
2438,313,enrolled
2438,312,enrolled
2438,316,enrolled
2438,314,enrolled
2439,295,enrolled
2439,299,enrolled
2439,294,enrolled
2439,296,enrolled
2439,297,enrolled
2440,33,enrolled
2440,39,enrolled
2440,36,enrolled
2440,52,enrolled
2440,46,dropped
2440,30,dropped
2441,180,enrolled
2441,185,enrolled
2441,182,dropped
2441,186,dropped
2441,187,enrolled
2442,187,enrolled
2442,183,enrolled
2442,182,enrolled
2442,186,enrolled
2442,185,enrolled
2444,313,enrolled
2444,314,enrolled
2444,316,dropped
2445,275,enrolled
2445,277,enrolled
2445,281,enrolled
2445,282,enrolled
2445,274,enrolled
2446,34,enrolled
2446,32,enrolled
2446,51,enrolled
2447,202,enrolled
2447,203,enrolled
2447,204,enrolled
2448,219,enrolled
2448,212,enrolled
2448,217,enrolled
2448,215,dropped
2449,157,enrolled
2449,159,enrolled
2449,155,enrolled
2451,304,enrolled
2451,303,enrolled
2451,306,dropped
2452,152,enrolled
2452,150,dropped
2452,155,enrolled
2453,288,enrolled
2453,289,enrolled
2453,286,enrolled
2453,291,enrolled
2454,16,enrolled
2454,23,enrolled
2454,27,enrolled
2454,21,enrolled
2454,28,dropped
2454,17,dropped
2456,183,enrolled
2456,180,enrolled
2456,182,enrolled
2456,179,enrolled
2457,246,enrolled
2457,245,enrolled
2457,251,enrolled
2457,243,enrolled
2457,244,enrolled
2458,64,enrolled
2458,55,enrolled
2458,59,dropped
2458,61,enrolled
2458,65,enrolled
2459,85,dropped
2459,82,enrolled
2459,81,enrolled
2460,187,enrolled
2460,184,enrolled
2460,182,enrolled
2460,180,enrolled
2460,179,enrolled
2460,186,enrolled
2461,44,enrolled
2461,38,enrolled
2461,52,enrolled
2461,37,enrolled
2462,309,enrolled
2462,308,enrolled
2462,302,dropped
2463,59,enrolled
2463,60,enrolled
2463,65,enrolled
2463,54,dropped
2464,312,enrolled
2464,315,enrolled
2464,316,enrolled
2464,314,enrolled
2466,277,enrolled
2466,281,enrolled
2466,276,enrolled
2466,275,dropped
2466,280,enrolled
2467,184,enrolled
2467,183,enrolled
2467,179,enrolled
2467,186,enrolled
2468,62,enrolled
2468,60,enrolled
2468,54,enrolled
2469,62,enrolled
2469,65,dropped
2469,57,enrolled
2469,60,enrolled
2469,54,enrolled
2470,316,enrolled
2470,313,dropped
2470,314,enrolled
2470,315,enrolled
2470,312,enrolled
2471,85,enrolled
2471,89,dropped
2471,90,enrolled
2471,80,dropped
2471,77,enrolled
2472,102,enrolled
2472,97,dropped
2472,96,enrolled
2472,99,enrolled
2473,323,enrolled
2473,321,enrolled
2473,324,enrolled
2474,84,enrolled
2474,79,enrolled
2474,85,enrolled
2474,86,dropped
2474,91,enrolled
2475,312,enrolled
2475,313,enrolled
2475,316,enrolled
2475,314,enrolled
2475,315,enrolled
2476,56,enrolled
2476,57,enrolled
2476,60,enrolled
2476,55,dropped
2476,65,enrolled
2478,315,enrolled
2478,316,enrolled
2478,314,enrolled
2478,313,enrolled
2479,284,enrolled
2479,288,dropped
2479,289,dropped
2479,287,enrolled
2479,283,enrolled
2479,291,enrolled
2481,157,enrolled
2481,149,enrolled
2481,156,dropped
2481,154,dropped
2482,55,enrolled
2482,63,enrolled
2482,64,enrolled
2482,54,enrolled
2482,60,enrolled
2482,61,enrolled
2483,287,enrolled
2483,286,dropped
2483,285,dropped
2484,267,enrolled
2484,270,enrolled
2484,272,enrolled
2484,266,enrolled
2484,273,enrolled
2484,268,enrolled
2485,320,enrolled
2485,317,enrolled
2485,321,enrolled
2486,176,enrolled
2486,173,enrolled
2486,170,enrolled
2486,178,enrolled
2486,169,enrolled
2486,175,enrolled
2487,150,enrolled
2487,159,enrolled
2487,154,enrolled
2487,158,enrolled
2487,152,enrolled
2488,57,enrolled
2488,56,dropped
2488,62,enrolled
2488,61,enrolled
2488,59,enrolled
2488,60,enrolled
2490,107,enrolled
2490,112,enrolled
2490,123,dropped
2490,118,enrolled
2490,125,enrolled
2490,116,enrolled
2492,180,enrolled
2492,182,enrolled
2492,187,enrolled
2492,181,enrolled
2492,185,enrolled
2494,312,enrolled
2494,315,enrolled
2494,313,enrolled
2494,314,enrolled
2495,239,enrolled
2495,233,enrolled
2495,240,enrolled
2496,62,enrolled
2496,55,enrolled
2496,56,enrolled
2496,54,enrolled
2497,180,enrolled
2497,181,enrolled
2497,184,enrolled
2498,60,enrolled
2498,63,enrolled
2498,62,enrolled
2498,61,enrolled
2498,55,enrolled
2498,65,dropped
2499,310,enrolled
2499,311,enrolled
2499,302,enrolled
2500,248,enrolled
2500,243,enrolled
2500,247,enrolled
2500,249,enrolled
2500,245,enrolled
2501,184,enrolled
2501,179,enrolled
2501,181,enrolled
2501,186,enrolled
2501,185,enrolled
2501,182,enrolled
2502,152,enrolled
2502,149,enrolled
2502,153,dropped
2502,154,enrolled
2502,155,enrolled
2502,151,enrolled
2503,205,enrolled
2503,202,enrolled
2503,204,enrolled
2503,206,enrolled
2504,150,enrolled
2504,151,enrolled
2504,158,enrolled
2504,149,enrolled
2504,152,enrolled
2504,153,enrolled
2505,289,enrolled
2505,287,enrolled
2505,290,enrolled
2505,288,enrolled
2505,286,enrolled
2506,183,enrolled
2506,187,enrolled
2506,181,enrolled
2506,179,dropped
2506,182,enrolled
2506,186,enrolled
2507,50,enrolled
2507,40,enrolled
2507,29,enrolled
2507,39,enrolled
2507,37,enrolled
2507,35,enrolled
2508,159,dropped
2508,149,dropped
2508,150,enrolled
2508,158,enrolled
2508,152,enrolled
2509,35,enrolled
2509,47,dropped
2509,51,dropped
2509,45,enrolled
2509,53,dropped
2509,39,enrolled
2510,59,enrolled
2510,64,enrolled
2510,55,enrolled
2510,56,enrolled
2511,201,enrolled
2511,202,enrolled
2511,200,enrolled
2511,209,enrolled
2512,234,enrolled
2512,236,enrolled
2512,239,enrolled
2512,242,enrolled
2512,237,enrolled
2514,101,dropped
2514,104,enrolled
2514,98,enrolled
2514,99,enrolled
2514,96,enrolled
2515,63,enrolled
2515,64,enrolled
2515,59,enrolled
2516,82,enrolled
2516,90,enrolled
2516,89,enrolled
2517,74,enrolled
2517,66,dropped
2517,69,enrolled
2517,72,enrolled
2518,151,enrolled
2518,154,dropped
2518,149,enrolled
2518,150,enrolled
2519,326,enrolled
2519,333,enrolled
2519,330,enrolled
2519,331,enrolled
2519,325,dropped
2519,332,enrolled
2520,284,enrolled
2520,285,dropped
2520,288,enrolled
2520,291,enrolled
2520,286,enrolled
2520,289,enrolled
2521,65,enrolled
2521,59,enrolled
2521,54,enrolled
2521,58,enrolled
2522,196,enrolled
2522,197,enrolled
2522,189,dropped
2522,190,enrolled
2523,169,enrolled
2523,171,dropped
2523,166,enrolled
2523,175,enrolled
2523,172,enrolled
2525,297,enrolled
2525,298,dropped
2525,300,enrolled
2525,295,dropped
2526,283,enrolled
2526,291,enrolled
2526,289,enrolled
2527,307,enrolled
2527,302,dropped
2527,306,enrolled
2527,309,dropped
2528,239,enrolled
2528,240,enrolled
2528,236,enrolled
2528,233,enrolled
2528,241,enrolled
2529,54,enrolled
2529,63,enrolled
2529,60,enrolled
2529,56,enrolled
2529,61,enrolled
2530,283,dropped
2530,286,enrolled
2530,287,enrolled
2531,290,enrolled
2531,286,enrolled
2531,291,enrolled
2532,238,enrolled
2532,239,enrolled
2532,234,enrolled
2533,279,enrolled
2533,282,enrolled
2533,274,dropped
2533,275,enrolled
2533,277,enrolled
2533,276,enrolled
2534,285,enrolled
2534,283,enrolled
2534,284,dropped
2534,288,dropped
2534,290,enrolled
2534,291,enrolled
2536,240,enrolled
2536,235,enrolled
2536,241,enrolled
2536,242,enrolled
2537,281,enrolled
2537,277,dropped
2537,276,dropped
2537,275,enrolled
2537,279,enrolled
2537,280,enrolled
2538,56,enrolled
2538,55,enrolled
2538,60,enrolled
2538,58,enrolled
2538,65,enrolled
2539,304,dropped
2539,305,enrolled
2539,308,enrolled
2539,307,dropped
2539,302,enrolled
2539,310,enrolled
2540,6,enrolled
2540,12,enrolled
2540,14,enrolled
2540,10,enrolled
2542,155,enrolled
2542,159,dropped
2542,157,dropped
2543,87,enrolled
2543,84,enrolled
2543,91,enrolled
2543,77,enrolled
2544,274,enrolled
2544,277,dropped
2544,279,enrolled
2544,278,enrolled
2544,280,enrolled
2545,285,enrolled
2545,283,enrolled
2545,287,enrolled
2546,159,enrolled
2546,156,dropped
2546,150,enrolled
2546,154,enrolled
2546,158,enrolled
2547,240,enrolled
2547,237,enrolled
2547,236,enrolled
2547,238,enrolled
2547,241,dropped
2548,6,enrolled
2548,3,enrolled
2548,7,enrolled
2548,5,enrolled
2548,2,enrolled
2549,291,enrolled
2549,283,enrolled
2549,290,enrolled
2549,284,enrolled
2549,289,enrolled
2550,44,enrolled
2550,29,enrolled
2550,38,enrolled
2550,35,enrolled
2551,318,enrolled
2551,320,enrolled
2551,321,enrolled
2551,319,enrolled
2551,323,enrolled
2552,310,enrolled
2552,304,enrolled
2552,309,enrolled
2552,307,dropped
2552,302,enrolled
2552,308,dropped
2553,314,enrolled
2553,316,enrolled
2553,312,enrolled
2554,312,enrolled
2554,313,enrolled
2554,315,enrolled
2555,109,enrolled
2555,111,enrolled
2555,114,dropped
2555,112,enrolled
2555,121,enrolled
2556,316,dropped
2556,314,enrolled
2556,315,enrolled
2556,312,dropped
2557,285,enrolled
2557,287,enrolled
2557,284,enrolled
2557,289,enrolled
2557,288,enrolled
2558,7,enrolled
2558,15,enrolled
2558,10,enrolled
2558,9,enrolled
2558,11,enrolled
2559,274,enrolled
2559,282,enrolled
2559,280,enrolled
2559,281,enrolled
2561,301,enrolled
2561,294,enrolled
2561,297,enrolled
2561,298,dropped
2562,57,enrolled
2562,54,enrolled
2562,59,enrolled
2562,65,dropped
2563,315,enrolled
2563,313,enrolled
2563,314,enrolled
2563,316,dropped
2564,312,enrolled
2564,314,enrolled
2564,316,enrolled
2564,315,enrolled
2565,285,enrolled
2565,290,enrolled
2565,283,enrolled
2566,47,dropped
2566,30,dropped
2566,52,dropped
2566,50,enrolled
2566,31,enrolled
2567,10,enrolled
2567,14,dropped
2567,13,enrolled
2567,11,enrolled
2567,4,enrolled
2569,223,enrolled
2569,229,enrolled
2569,226,enrolled
2570,263,enrolled
2570,262,enrolled
2570,260,enrolled
2570,265,enrolled
2570,264,enrolled
2571,290,enrolled
2571,289,enrolled
2571,287,enrolled
2571,288,dropped
2572,63,dropped
2572,56,enrolled
2572,61,enrolled
2572,65,enrolled
2572,55,enrolled
2573,327,enrolled
2573,328,enrolled
2573,332,dropped
2573,331,enrolled
2573,325,enrolled
2573,326,enrolled
2574,63,enrolled
2574,60,enrolled
2574,59,enrolled
2574,56,enrolled
2574,61,enrolled
2574,54,dropped
2575,274,enrolled
2575,280,dropped
2575,277,enrolled
2576,182,enrolled
2576,179,enrolled
2576,187,enrolled
2577,288,dropped
2577,283,enrolled
2577,285,enrolled
2577,284,enrolled
2577,290,enrolled
2577,287,enrolled
2578,182,enrolled
2578,180,enrolled
2578,187,enrolled
2578,184,enrolled
2579,317,dropped
2579,318,enrolled
2579,321,enrolled
2579,319,enrolled
2580,261,enrolled
2580,260,enrolled
2580,265,enrolled
2580,262,enrolled
2580,263,enrolled
2581,211,enrolled
2581,210,enrolled
2581,212,enrolled
2581,216,enrolled
2582,314,enrolled
2582,313,enrolled
2582,312,dropped
2582,315,enrolled
2582,316,enrolled
2583,72,enrolled
2583,76,enrolled
2583,68,enrolled
2583,70,enrolled
2583,69,dropped
2583,66,enrolled
2584,288,dropped
2584,284,enrolled
2584,287,enrolled
2584,291,enrolled
2584,286,enrolled
2585,65,dropped
2585,55,dropped
2585,61,enrolled
2585,59,enrolled
2585,57,enrolled
2585,54,enrolled
2587,185,enrolled
2587,181,enrolled
2587,187,enrolled
2587,180,enrolled
2587,183,enrolled
2588,316,enrolled
2588,312,enrolled
2588,314,dropped
2589,242,dropped
2589,236,enrolled
2589,239,enrolled
2591,329,enrolled
2591,326,dropped
2591,330,enrolled
2592,96,enrolled
2592,93,enrolled
2592,104,enrolled
2592,100,enrolled
2592,101,enrolled
2593,290,dropped
2593,291,enrolled
2593,283,dropped
2593,285,enrolled
2593,289,dropped
2594,43,enrolled
2594,32,enrolled
2594,47,dropped
2594,39,enrolled
2594,36,enrolled
2595,18,enrolled
2595,28,enrolled
2595,22,enrolled
2596,301,dropped
2596,292,enrolled
2596,297,enrolled
2597,153,enrolled
2597,152,dropped
2597,158,enrolled
2597,159,enrolled
2598,0,enrolled
2598,2,enrolled
2598,13,enrolled
2600,180,enrolled
2600,179,enrolled
2600,183,enrolled
2600,186,enrolled
2600,181,enrolled
2600,184,enrolled
2601,30,enrolled
2601,53,dropped
2601,37,dropped
2601,44,enrolled
2601,48,enrolled
2601,43,enrolled
2602,149,enrolled
2602,157,dropped
2602,152,enrolled
2603,158,enrolled
2603,154,enrolled
2603,150,enrolled
2605,1,enrolled
2605,14,enrolled
2605,2,enrolled
2606,275,enrolled
2606,282,enrolled
2606,280,enrolled
2606,276,enrolled
2606,278,dropped
2606,277,enrolled
2607,58,dropped
2607,57,enrolled
2607,60,enrolled
2608,316,enrolled
2608,315,enrolled
2608,312,dropped
2608,314,enrolled
2608,313,enrolled
2609,193,enrolled
2609,190,enrolled
2609,191,enrolled
2609,194,enrolled
2609,188,enrolled
2611,63,enrolled
2611,62,enrolled
2611,60,enrolled
2612,50,enrolled
2612,30,enrolled
2612,48,enrolled
2613,38,dropped
2613,45,enrolled
2613,30,enrolled
2613,42,enrolled
2613,48,enrolled
2614,49,enrolled
2614,41,enrolled
2614,47,enrolled
2614,31,enrolled
2615,238,enrolled
2615,239,enrolled
2615,233,enrolled
2615,236,enrolled
2615,240,enrolled
2615,234,dropped
2616,58,enrolled
2616,59,enrolled
2616,60,enrolled
2618,40,enrolled
2618,47,enrolled
2618,51,enrolled
2618,53,enrolled
2618,46,enrolled
2620,326,enrolled
2620,329,dropped
2620,325,dropped
2620,330,dropped
2620,331,enrolled
2620,328,enrolled
2621,179,enrolled
2621,187,enrolled
2621,182,enrolled
2621,183,enrolled
2621,185,dropped
2622,110,enrolled
2622,120,enrolled
2622,118,dropped
2622,114,enrolled
2625,106,enrolled
2625,121,enrolled
2625,124,dropped
2625,120,enrolled
2626,303,dropped
2626,304,enrolled
2626,311,enrolled
2627,159,enrolled
2627,152,enrolled
2627,157,enrolled
2627,149,dropped
2627,158,enrolled
2628,289,enrolled
2628,284,enrolled
2628,288,dropped
2628,290,enrolled
2628,285,enrolled
2629,312,dropped
2629,313,enrolled
2629,315,enrolled
2629,316,enrolled
2630,115,enrolled
2630,106,enrolled
2630,117,enrolled
2630,122,dropped
2630,116,enrolled
2630,113,dropped
2632,13,enrolled
2632,4,dropped
2632,7,dropped
2635,264,dropped
2635,262,enrolled
2635,263,enrolled
2636,61,enrolled
2636,65,enrolled
2636,56,enrolled
2636,60,enrolled
2636,59,enrolled
2637,263,enrolled
2637,261,enrolled
2637,264,enrolled
2637,262,enrolled
2637,265,enrolled
2637,260,enrolled
2638,64,enrolled
2638,58,enrolled
2638,62,enrolled
2638,65,enrolled
2639,220,enrolled
2639,218,enrolled
2639,211,enrolled
2639,217,enrolled
2639,213,enrolled
2639,210,enrolled
2640,184,enrolled
2640,182,enrolled
2640,185,enrolled
2641,99,enrolled
2641,101,enrolled
2641,103,enrolled
2641,92,enrolled
2641,97,enrolled
2641,98,enrolled
2642,288,enrolled
2642,289,enrolled
2642,290,enrolled
2642,285,dropped
2642,283,enrolled
2643,8,enrolled
2643,15,enrolled
2643,12,enrolled
2643,6,enrolled
2643,10,enrolled
2643,9,enrolled
2644,246,enrolled
2644,243,enrolled
2644,251,enrolled
2644,249,dropped
2644,245,enrolled
2646,73,enrolled
2646,76,enrolled
2646,70,enrolled
2646,68,enrolled
2646,67,enrolled
2646,69,dropped
2647,158,enrolled
2647,151,enrolled
2647,149,enrolled
2647,155,enrolled
2648,236,enrolled
2648,234,enrolled
2648,241,enrolled
2649,56,enrolled
2649,63,enrolled
2649,62,enrolled
2649,58,dropped
2649,61,dropped
2649,54,enrolled
2650,49,enrolled
2650,43,enrolled
2650,48,enrolled
2650,39,enrolled
2650,52,enrolled
2650,32,enrolled
2651,328,enrolled
2651,325,enrolled
2651,329,dropped
2651,332,enrolled
2652,220,enrolled
2652,214,enrolled
2652,215,enrolled
2652,216,enrolled
2652,218,enrolled
2653,314,dropped
2653,313,enrolled
2653,316,enrolled
2653,312,enrolled
2654,181,dropped
2654,179,enrolled
2654,183,enrolled
2656,187,enrolled
2656,185,enrolled
2656,183,enrolled
2656,184,enrolled
2657,290,enrolled
2657,287,enrolled
2657,284,enrolled
2657,283,dropped
2658,252,enrolled
2658,259,enrolled
2658,254,enrolled
2658,257,enrolled
2660,0,enrolled
2660,9,enrolled
2660,2,dropped
2661,311,enrolled
2661,302,enrolled
2661,305,enrolled
2661,306,enrolled
2661,307,enrolled
2661,303,enrolled
2662,195,dropped
2662,192,enrolled
2662,191,enrolled
2663,65,enrolled
2663,59,enrolled
2663,54,dropped
2664,202,enrolled
2664,209,enrolled
2664,206,enrolled
2664,200,enrolled
2664,203,dropped
2664,205,dropped
2665,54,dropped
2665,55,enrolled
2665,61,dropped
2665,63,enrolled
2666,240,enrolled
2666,237,enrolled
2666,233,enrolled
2666,242,enrolled
2666,236,enrolled
2666,235,enrolled
2667,284,enrolled
2667,289,enrolled
2667,290,enrolled
2667,288,dropped
2668,269,enrolled
2668,266,enrolled
2668,270,enrolled
2668,272,dropped
2668,271,enrolled
2668,273,enrolled
2669,293,enrolled
2669,298,enrolled
2669,294,enrolled
2669,299,enrolled
2669,295,enrolled
2670,5,enrolled
2670,13,enrolled
2670,15,enrolled
2670,10,enrolled
2671,275,enrolled
2671,278,enrolled
2671,277,enrolled
2671,274,enrolled
2671,279,enrolled
2671,281,enrolled
2672,85,enrolled
2672,79,enrolled
2672,88,enrolled
2673,61,enrolled
2673,55,dropped
2673,65,enrolled
2673,64,enrolled
2673,56,enrolled
2674,158,enrolled
2674,157,enrolled
2674,159,enrolled
2674,151,enrolled
2674,156,dropped
2675,283,enrolled
2675,284,dropped
2675,288,enrolled
2675,287,enrolled
2675,286,enrolled
2675,290,dropped
2676,217,dropped
2676,218,enrolled
2676,215,enrolled
2676,221,dropped
2676,214,enrolled
2677,281,dropped
2677,282,enrolled
2677,279,dropped
2677,275,enrolled
2678,71,enrolled
2678,74,enrolled
2678,73,enrolled
2678,69,enrolled
2679,180,enrolled
2679,179,enrolled
2679,186,enrolled
2679,187,enrolled
2679,181,enrolled
2680,198,enrolled
2680,194,enrolled
2680,199,enrolled
2680,188,dropped
2680,189,enrolled
2681,77,enrolled
2681,88,enrolled
2681,79,enrolled
2681,90,enrolled
2682,182,enrolled
2682,180,enrolled
2682,186,enrolled
2682,187,enrolled
2683,315,dropped
2683,312,enrolled
2683,316,enrolled
2683,313,dropped
2684,285,enrolled
2684,283,enrolled
2684,284,dropped
2684,287,enrolled
2685,184,enrolled
2685,179,enrolled
2685,186,enrolled
2685,183,enrolled
2685,187,enrolled
2686,81,enrolled
2686,88,enrolled
2686,87,enrolled
2686,78,enrolled
2686,80,enrolled
2686,77,enrolled
2687,161,enrolled
2687,160,enrolled
2687,163,enrolled
2687,162,enrolled
2688,286,dropped
2688,284,enrolled
2688,289,enrolled
2689,209,enrolled
2689,207,enrolled
2689,204,enrolled
2691,105,enrolled
2691,103,dropped
2691,101,enrolled
2691,97,enrolled
2692,186,enrolled
2692,183,enrolled
2692,182,enrolled
2692,179,enrolled
2693,109,enrolled
2693,115,dropped
2693,119,enrolled
2693,113,dropped
2694,290,enrolled
2694,285,enrolled
2694,286,enrolled
2694,284,enrolled
2694,289,enrolled
2695,53,enrolled
2695,45,enrolled
2695,35,enrolled
2695,49,enrolled
2695,43,enrolled
2696,183,enrolled
2696,181,enrolled
2696,186,enrolled
2697,195,enrolled
2697,199,enrolled
2697,193,enrolled
2697,191,enrolled
2698,149,enrolled
2698,151,enrolled
2698,153,enrolled
2698,150,enrolled
2698,157,enrolled
2699,313,enrolled
2699,312,enrolled
2699,316,enrolled
2699,314,enrolled
2700,33,enrolled
2700,37,enrolled
2700,51,enrolled
2700,49,enrolled
2700,30,enrolled
2701,181,enrolled
2701,180,enrolled
2701,186,enrolled
2701,185,enrolled
2701,187,enrolled
2701,179,enrolled
2702,193,dropped
2702,188,enrolled
2702,191,enrolled
2702,195,enrolled
2702,190,enrolled
2703,187,enrolled
2703,183,enrolled
2703,184,enrolled
2704,163,enrolled
2704,162,dropped
2704,165,enrolled
2704,164,enrolled
2704,160,dropped
2705,237,dropped
2705,240,enrolled
2705,241,enrolled
2705,234,enrolled
2706,308,enrolled
2706,305,enrolled
2706,306,enrolled
2706,310,enrolled
2706,304,enrolled
2707,56,enrolled
2707,60,enrolled
2707,55,enrolled
2707,64,enrolled
2707,65,enrolled
2708,179,enrolled
2708,187,dropped
2708,184,enrolled
2709,14,enrolled
2709,8,enrolled
2709,4,enrolled
2711,253,enrolled
2711,259,enrolled
2711,254,enrolled
2711,257,enrolled
2711,256,enrolled
2713,221,dropped
2713,215,enrolled
2713,216,enrolled
2713,217,enrolled
2713,220,dropped
2714,329,enrolled
2714,326,enrolled
2714,332,enrolled
2715,202,enrolled
2715,200,enrolled
2715,203,enrolled
2717,302,enrolled
2717,306,dropped
2717,307,enrolled
2717,311,enrolled
2717,308,enrolled
2717,305,enrolled
2718,241,dropped
2718,238,enrolled
2718,233,enrolled
2718,235,enrolled
2718,242,enrolled
2719,314,enrolled
2719,316,enrolled
2719,315,enrolled
2719,312,enrolled
2719,313,dropped
2720,8,enrolled
2720,5,enrolled
2720,1,enrolled
2720,14,enrolled
2720,6,dropped
2721,273,enrolled
2721,269,enrolled
2721,272,enrolled
2722,287,enrolled
2722,285,enrolled
2722,288,enrolled
2722,291,enrolled
2722,283,enrolled
2723,24,enrolled
2723,26,dropped
2723,21,enrolled
2723,23,enrolled
2724,96,dropped
2724,95,enrolled
2724,92,enrolled
2724,103,enrolled
2724,93,enrolled
2724,99,enrolled
2726,165,enrolled
2726,161,dropped
2726,162,enrolled
2726,164,dropped
2726,160,enrolled
2727,83,enrolled
2727,78,enrolled
2727,81,enrolled
2727,90,dropped
2727,86,enrolled
2727,87,enrolled
2728,62,enrolled
2728,65,enrolled
2728,58,enrolled
2728,54,enrolled
2729,141,enrolled
2729,146,dropped
2729,135,enrolled
2729,136,enrolled
2729,143,dropped
2730,6,enrolled
2730,7,dropped
2730,11,enrolled
2730,5,enrolled
2730,10,enrolled
2731,274,enrolled
2731,279,dropped
2731,282,enrolled
2732,293,enrolled
2732,295,enrolled
2732,296,enrolled
2732,298,enrolled
2732,301,enrolled
2733,53,enrolled
2733,48,enrolled
2733,47,enrolled
2733,37,enrolled
2733,44,enrolled
2733,33,enrolled
2734,202,enrolled
2734,203,enrolled
2734,200,dropped
2734,204,enrolled
2734,208,enrolled
2734,207,dropped
2735,185,enrolled
2735,181,enrolled
2735,183,enrolled
2735,186,enrolled
2735,179,enrolled
2735,180,dropped
2736,263,enrolled
2736,265,dropped
2736,260,enrolled
2738,150,enrolled
2738,159,enrolled
2738,154,enrolled
2739,263,enrolled
2739,265,enrolled
2739,262,enrolled
2740,284,enrolled
2740,286,enrolled
2740,290,enrolled
2740,283,dropped
2740,288,enrolled
2742,187,enrolled
2742,186,enrolled
2742,182,dropped
2742,183,dropped
2742,180,enrolled
2742,185,enrolled
2743,74,enrolled
2743,67,enrolled
2743,70,dropped
2743,68,enrolled
2744,56,dropped
2744,57,dropped
2744,58,enrolled
2744,55,enrolled
2745,64,enrolled
2745,59,enrolled
2745,63,enrolled
2745,60,enrolled
2746,285,enrolled
2746,283,enrolled
2746,284,enrolled
2747,288,enrolled
2747,290,enrolled
2747,287,enrolled
2748,155,enrolled
2748,157,enrolled
2748,151,enrolled
2749,6,dropped
2749,10,dropped
2749,9,dropped
2750,168,enrolled
2750,172,enrolled
2750,171,enrolled
2750,177,enrolled
2751,155,enrolled
2751,149,dropped
2751,151,enrolled
2751,159,enrolled
2752,189,enrolled
2752,188,enrolled
2752,194,enrolled
2753,314,enrolled
2753,315,enrolled
2753,316,enrolled
2753,312,enrolled
2753,313,enrolled
2754,329,enrolled
2754,325,enrolled
2754,327,enrolled
2754,326,enrolled
2754,332,enrolled
2754,330,enrolled
2756,204,enrolled
2756,209,enrolled
2756,203,enrolled
2756,205,enrolled
2756,201,dropped
2756,208,enrolled
2757,236,enrolled
2757,237,enrolled
2757,240,enrolled
2757,238,enrolled
2757,235,enrolled
2758,182,enrolled
2758,181,enrolled
2758,185,enrolled
2758,179,enrolled
2758,180,enrolled
2758,186,enrolled
2759,221,enrolled
2759,214,enrolled
2759,216,dropped
2760,183,enrolled
2760,186,enrolled
2760,179,enrolled
2760,187,enrolled
2761,265,enrolled
2761,260,enrolled
2761,263,enrolled
2761,264,enrolled
2761,262,enrolled
2763,207,enrolled
2763,205,dropped
2763,203,enrolled
2763,200,enrolled
2763,209,enrolled
2763,208,enrolled
2764,333,enrolled
2764,329,enrolled
2764,331,enrolled
2764,332,enrolled
2765,193,enrolled
2765,199,enrolled
2765,190,dropped
2765,194,dropped
2766,62,enrolled
2766,64,enrolled
2766,61,dropped
2767,11,enrolled
2767,14,enrolled
2767,9,dropped
2767,0,enrolled
2767,10,enrolled
2768,35,dropped
2768,52,enrolled
2768,30,enrolled
2768,36,enrolled
2768,41,enrolled
2768,33,enrolled
2769,290,dropped
2769,291,enrolled
2769,289,enrolled
2770,1,dropped
2770,9,enrolled
2770,6,dropped
2771,149,enrolled
2771,155,enrolled
2771,150,enrolled
2771,151,dropped
2771,152,enrolled
2772,44,enrolled
2772,40,dropped
2772,36,enrolled
2772,34,enrolled
2772,31,enrolled
2772,46,enrolled
2773,0,enrolled
2773,13,enrolled
2773,8,enrolled
2773,3,enrolled
2774,44,dropped
2774,32,enrolled
2774,51,enrolled
2774,49,dropped
2774,47,dropped
2774,38,enrolled
2775,321,enrolled
2775,320,enrolled
2775,319,enrolled
2775,322,dropped
2775,323,enrolled
2777,2,enrolled
2777,14,enrolled
2777,4,enrolled
2777,3,enrolled
2777,7,enrolled
2778,312,dropped
2778,313,enrolled
2778,316,enrolled
2778,315,dropped
2778,314,enrolled
2779,185,enrolled
2779,181,enrolled
2779,182,enrolled
2780,247,enrolled
2780,250,enrolled
2780,244,enrolled
2780,249,enrolled
2780,245,enrolled
2781,299,enrolled
2781,294,enrolled
2781,301,enrolled
2781,295,enrolled
2782,62,enrolled
2782,58,dropped
2782,55,enrolled
2782,61,enrolled
2782,56,enrolled
2783,111,enrolled
2783,124,enrolled
2783,108,enrolled
2783,114,enrolled
2784,183,enrolled
2784,182,enrolled
2784,184,enrolled
2784,180,enrolled
2784,181,enrolled
2785,251,enrolled
2785,247,enrolled
2785,246,enrolled
2785,243,enrolled
2787,277,enrolled
2787,275,enrolled
2787,278,enrolled
2787,274,enrolled
2788,333,enrolled
2788,328,enrolled
2788,325,enrolled
2790,292,enrolled
2790,293,dropped
2790,301,enrolled
2790,298,enrolled
2790,296,enrolled
2791,327,enrolled
2791,325,dropped
2791,326,enrolled
2792,209,enrolled
2792,208,dropped
2792,207,enrolled
2792,206,enrolled
2793,71,enrolled
2793,67,enrolled
2793,74,enrolled
2794,293,enrolled
2794,294,enrolled
2794,297,enrolled
2794,301,enrolled
2794,296,enrolled
2794,295,enrolled
2795,278,dropped
2795,280,enrolled
2795,282,dropped
2795,274,enrolled
2795,276,enrolled
2796,43,enrolled
2796,41,enrolled
2796,33,enrolled
2796,49,enrolled
2796,48,dropped
2796,42,enrolled
2797,296,enrolled
2797,293,enrolled
2797,297,enrolled
2797,292,enrolled
2797,299,enrolled
